DEP_Code,Name,Street_Add,Town_City,Type,Zip Code,tons,Lat,Long,X_Coord,Y_Coord,Status,Score
IC50,Stonehill College,320 Washington Street,Easton,IC,2356,173.147625,42.06045452,71.0867941,234200.7566,867866.8335,M,100
F706,Stone's Bakery,2 Lewis St,Lynn,F,1902,,42.46697472,70.9253326,247260.4182,913097.3349,M,100
G488,Stop & Shop,180 Providence Hwy,Dedham,G,2026,330,42.25692095,71.1701892,227213.8618,889658.626,M,100
G489,Stop & Shop,19 Howley Street,Peabody,G,1960,276.825,42.52398803,70.9189218,247744.4863,919433.8234,M,100
G490,Stop & Shop,829 Worcester St,Natick,G,1760,382.5,42.30037462,71.3567521,211811.8123,894442.5417,M,100
G491,Stop & Shop,28 Lincoln St,Holyoke,G,1040,525,42.21580263,72.6174922,107734.3092,885643.2485,M,100
G492,Stop & Shop,65D Route 6A,Sandwich,G,2563,349.95,41.7652767,70.5070332,282567.2732,835479.4423,M,100
G493,Stop & Shop,450 Paradise Rd,Swampscott,G,1907,525,42.48190709,70.9023107,249142.0817,914768.9903,M,100
G494,Stop & Shop,7 Dan Fox Dr,Pittsfield,G,1201,300,42.4107869,73.2642962,54785.13773,908198.7464,M,100
G495,Stop & Shop,55 Long Pond Dr,Yarmouth,G,2664,262.5,41.6580186,70.2060877,307770.5361,823903.354,M,100
G496,Stop & Shop,660 Merrill Rd Ste 1,Pittsfield,G,1201,432,42.46679309,73.2042498,59851.03324,914318.1185,M,100
G497,Stop & Shop,"Lincoln Park, Rte 3A",Hingham,G,2043,225,42.24902,70.92233,247671.3079,888889.8478,T,81
G498,Stop & Shop,672 Memorial Dr,Chicopee,G,1020,450,42.17649275,72.5765417,111060.1008,881233.8387,M,100
G499,Stop & Shop,"151 VFW Highway, Rte 1",Revere,G,2151,277.4625,42.41172577,70.9954459,241530.7009,906923.9744,M,81
G500,Stop & Shop,89 French King Hwy,Greenfield,G,1301,277.5,42.6067482,72.5757037,111732.0328,929021.0072,M,100
G501,Stop & Shop,140 W Central St,Franklin,G,2038,315,42.08363799,71.403642,207972.6047,870363.5077,M,100
G502,Stop & Shop,100 Worcester St.,Grafton,G,1549,317.3625,42.22007357,71.6985102,183610.6638,885532.2975,T,63
G503,Stop & Shop,470 North Main St.,East Longmeadow,G,1028,304.3875,42.0788195,72.5289694,114859.279,870337.3628,M,100
G504,Stop & Shop,99 Charles St,Malden,G,2148,450,42.42354579,71.0711737,235290.876,908202.7997,M,100
G505,Stop & Shop,35 Highland Street,Seekonk,G,2771,300,41.8032,71.338045,213459.197,839223.6825,M,81
G506,Stop & Shop,"97 Main St, Rt 28",North Reading,G,1864,361.3125,42.57507991,71.1106995,231961.2418,925019.5238,M,100
G507,Stop & Shop,50 Rodman Street,Fall River,G,2720,361.425,41.69794264,71.1579306,228474.3502,827577.2844,M,100
G508,Stop & Shop,438 Dartmouth St,New Bedford,G,2740,379.5,41.61637745,70.9369571,246928.0856,818615.82,M,100
G509,Stop & Shop,949 Grafton Street,Worcester,G,1613,347.8875,42.2458671,71.7595765,178577.6613,888410.8104,M,100
G510,Stop & Shop,940 W Boylston Street,Worcester,G,1605,278.5875,42.32752889,71.7918276,175947.0833,897489.9481,M,100
G511,Stop & Shop,10 Technology Drive,Hudson,G,1749,282.6375,42.37632209,71.563756,194749.1658,902870.5453,M,100
G512,Stop & Shop,60 Everett Street,Boston,G,2134,280.0125,42.36780087,71.0355822,238253.6121,902026.2118,T,100
G513,Stop & Shop,Pleasant St.,Nantucket,G,2554,150,41.277105,70.098455,317429.6794,781743.3098,M,100
G514,Stop & Shop,301 Newbury St.,Danvers,G,1923,335.85,42.5866691,70.9660042,243832.4104,926371.156,M,100
G515,Stop & Shop,683 Belmont St,Brockton,G,2301,375,42.07066842,71.0454454,237617.0825,869018.6927,M,100
G516,Stop & Shop,"Perry & Pleasant St., Route 12",Attleboro,G,2703,320.8125,41.95132,71.27258,218855.7609,855687.5453,M,87
G517,Stop & Shop,372 Timpany Blvd Unit N,Gardner,G,1440,165,42.55871534,71.9909262,159684.9956,923244.7852,M,100
G518,Stop & Shop,16 Boston Road,Chelmsford,G,2670,102.84,42.5942948,71.3514416,212192.8378,927091.6558,M,100
G519,Stop & Shop,1230 VFW Pkwy,Boston,G,2132,150,42.27852485,71.1714789,227098.2019,892057.8419,M,100
G520,Stop & Shop,"Rte 44, Carver Road",Plymouth,G,2360,343.875,41.94490813,70.7019488,266173.4925,855259.8157,T,100
G521,Stop & Shop,300 Grove St.,Braintree,G,2184,344.2875,42.19089788,70.9887738,242226.8989,882399.1299,M,100
G522,Stop & Shop,Rte 3A,Plymouth,G,2345,155.3625,41.94789,70.645325,270865.2054,855636.4816,T,100
G523,Stop & Shop,Rte 6 and Rte 28,Wareham,G,2538,233.6625,41.74968678,70.73668,263487.7426,833551.3768,T,85
G524,Stop & Shop,Taunton St,Middleborough,G,2346,225,41.89464081,70.9523743,245444.691,849512.9839,M,63
G525,Stop & Shop,Washington & Middle Street,Weymouth,G,2189,297.075,42.20079237,70.9458604,245764.3267,883520.2548,M,100
G526,Stop & Shop,36 Bedford St,Lexington,G,2173,263.2125,42.45236286,71.2320553,222040.8973,911349.6721,M,100
G527,Stop & Shop,90 Pleasant Street,Methuen,G,1844,339.75,42.73284926,71.1791636,226274.5047,942521.8993,M,100
G528,Stop & Shop,100 Macy St.,Amesbury,G,1913,341.1375,42.84648603,70.9131344,247973.5171,955261.4976,M,100
G529,Stop & Shop,495 Southern Artery,Quincy,G,2169,412.5,42.2540867,70.9953546,241641.8136,889414.3847,M,100
G530,Stop & Shop,1282 Springfield,Agawam,G,1030,345.45,42.0684979,72.6698561,103186.7582,869341.2969,M,63
G531,Stop & Shop,228 King St,Northampton,G,1060,450,42.32893308,72.6336837,106564.5455,898225.7152,M,100
G532,Stop & Shop,10 Bates Road,Mashpee,G,2649,0,41.61915007,70.4901486,284163.3501,819267.1077,M,100
G533,Stop & Shop,40 George Hannum Street,Belchertown,G,1007,0,42.2892096,72.4113048,124844.5535,893593.9509,M,100
G534,Stop & Shop,255 Upper Main Street,Edgartown,G,2539,0,41.39364657,70.5259586,281464.9988,794187.8247,M,100
G535,Stop & Shop,6 Thatcher Road,Gloucester,G,1930,0,42.61873242,70.6394439,270601.0551,930151.8167,M,100
G536,Stop & Shop,129 Samoset Street,Plymouth,G,2345,0,41.9535727,70.6839546,267656.3015,856236.2581,M,100
G537,Stop & Shop,475 Bedford Street,Whitman,G,2382,0,42.07451956,70.9472852,245737.5421,869494.3993,M,100
G538,Stop & Shop,2 Elm Street,Woburn,G,1801,0,42.501705,71.15857,228063.7629,916852.1412,M,100
G539,Stop & Shop,65 Independence Dr 31,Hyannis,G,2601,345,41.67609857,70.2992575,299982.6478,825797.7741,M,100
G540,Stop & Shop,700 Middle St,Weymouth,G,2188,345,42.20079237,70.9458604,245764.3267,883520.2548,M,100
G541,Stop & Shop,160 Providence Hwy,Dedham,G,2026,330,42.25764016,71.1700273,227226.9114,889738.5622,M,100
G542,Stop & Shop,59 Long Pond Dr,South Yarmouth,G,2664,318,41.65821781,70.2059662,307780.3172,823925.6311,M,100
G543,Stop & Shop,40 W Central St,Franklin,G,2038,315,42.08282938,71.3991257,208346.383,870274.1264,M,100
G544,Stop & Shop,815 Grand Army Hwy,Somerset,G,2726,315,41.73123729,71.1706025,227405.2446,831271.0673,M,100
G545,Stop & Shop,1 Dan Fox Dr Ste 1,Pittsfield,G,1201,300,42.41074458,73.2641422,54797.71551,908193.7837,M,100
G546,Stop & Shop,1530 Boston Rd,Springfield,G,1129,300,42.14198593,72.4916123,118031.7663,877316.2748,M,100
G547,Stop & Shop,164 Main St,Saugus,G,1906,300,42.46587918,71.0269879,238901.0943,912924.3012,M,100
G548,Stop & Shop,2110 Cranberry Cove Plz,Orleans,G,2653,300,41.79347531,69.9848724,325926.6254,839249.2583,M,32
G549,Stop & Shop,32 Lyman St,Westborough,G,1581,300,42.2838152,71.6074757,191135.5393,892598.8667,M,100
G550,Stop & Shop,35 Washington St,Lynn,G,1904,300,42.47028429,70.9576928,244596.8325,913447.5275,M,100
G551,Stop & Shop,37 Enon St,Beverly,G,1915,300,42.58621912,70.8851228,250471.7159,926365.884,M,100
G552,Stop & Shop,384 Timpany Blvd Ste 3,Gardner,G,1440,300,42.55835604,71.9912521,159658.0015,923205.0282,M,100
G553,Stop & Shop,400 Chf Jstce Cushing Hwy,Cohasset,G,2025,300,42.23363006,70.8221429,255952.5111,887241.3278,M,100
G554,Stop & Shop,516 Route 134 Ste 1,South Dennis,G,2660,300,41.69373123,70.1530019,312129.0748,827937.8277,M,100
G555,Stop & Shop,935 Riverdale St Ste A1,West Springfield,G,1089,300,42.12945728,72.6264274,106869.9656,876063.1758,M,100
G556,Stop & Shop,377 Chauncy St Ste 3,Mansfield,G,2048,285,42.03179243,71.2366927,221803.635,864634.1289,M,100
G557,Stop & Shop,137 Factory Rd,Harwich,G,2645,277.5,41.70139406,70.1193082,314919.851,828833.6569,M,100
G558,Stop & Shop,540 Squire Rd,Revere,G,2151,268.5,42.4305697,71.0206579,239443.7206,909005.1244,M,100
G559,Stop & Shop,1277 Liberty St,Springfield,G,1104,255,42.13645597,72.5838133,110402.8759,876794.8235,M,100
G560,Stop & Shop,171 Watertown St,Watertown,G,2472,255,42.36225014,71.1930952,225281.7195,901350.9956,M,100
G561,Stop & Shop,700 Pleasant St,Watertown,G,2472,255,42.36731065,71.2133028,223615.2117,901907.3061,M,100
G562,Stop & Shop,196 E Main St Ste 36,Milford,G,1757,247.5,42.15090955,71.5013196,199890.9305,877830.9741,M,100
G563,Stop & Shop,160 Summer St Ste 1,Kingston,G,2364,225,42.00725068,70.7306127,263734.3251,862162.0671,M,100
G564,Stop & Shop,375 Centre Ave,Abington,G,2351,225,42.11103734,70.9306553,247086.5839,873559.4385,M,100
G565,Stop & Shop,39 Route 137,Harwich,G,2645,225,41.70162427,70.017859,323362.5606,829000.9259,M,100
G566,Stop & Shop,400 Lincoln St,Hingham,G,2043,225,42.24833149,70.9248663,247462.5266,888811.9597,M,100
G567,Stop & Shop,438 W Grove St Ste A,Middleboro,G,2346,225,41.89770367,70.9500889,245632.1555,849854.3851,M,100
G568,Stop & Shop,440 Russell St,Hadley,G,1035,225,42.36390663,72.5388568,114426.8613,902010.6323,M,100
G569,Stop & Shop,468 Washington St,Norwell,G,2061,225,42.15935927,70.8534995,253426.815,878971.9794,M,100
G570,Stop & Shop,695 Main St,Winchester,G,1890,225,42.45674014,71.1383321,229748.378,911864.347,M,100
G571,Stop & Shop,and Jones Rd RR 28,East Falmouth,G,2536,225,41.56146832,70.5987209,275182.7313,812759.5158,M,100
G572,Stop & Shop,19 Temple St,Framingham,G,1702,202.5,42.29724432,71.4489401,204210.4595,894086.1844,M,100
G573,Stop & Shop,100 Charlton Rd,Sturbridge,G,1566,198,42.12657665,72.0535315,154232.3968,875276.7729,M,100
G574,Stop & Shop,1001 Kings Hwy,New Bedford,G,2745,198,41.67808823,70.9418977,246471.4548,825467.0391,M,100
G575,Stop & Shop,109 Taunton St,Plainville,G,2762,198,42.03263665,71.31274,215506.2098,864711.2643,M,100
G576,Stop & Shop,127 Samoset St,Plymouth,G,2360,198,41.953615,70.68387,267663.2702,856241.0233,M,100
G577,Stop & Shop,136 S Main St,Assonet,G,2702,198,41.77690932,71.0889805,234171.551,836373.1802,M,100
G578,Stop & Shop,141 Main St,Foxboro,G,2035,198,42.07480828,71.2617036,219719.2223,869405.8231,M,100
G579,Stop & Shop,1415 Bston Prvidence Tpke,Norwood,G,2062,198,42.16399025,71.1992059,224856.0048,879327.7061,M,91
G580,Stop & Shop,1620 Tremont St,Boston,G,2120,198,42.33377648,71.1036461,232664.8681,898218.6529,M,100
G581,Stop & Shop,1690 Revere Beach Pkwy,Everett,G,2149,198,42.40171261,71.0420094,237703.9915,905790.1225,M,100
G582,Stop & Shop,185 Campanelli Dr,Braintree,G,2184,198,42.20457846,71.0309088,238738.2636,883898.6529,M,100
G583,Stop & Shop,221 Huttleston Ave,Fairhaven,G,2719,198,41.64091962,70.8803105,251629.5372,821374.3228,M,100
G584,Stop & Shop,224 Elliott St,Beverly,G,1915,198,42.55661995,70.8882897,250235.3477,923076.1412,M,100
G585,Stop & Shop,245 Vineyard Haven Rd,Edgartown,G,2539,198,41.39510745,70.5295024,281166.7733,794346.6933,M,100
G586,Stop & Shop,25 Faunce Corner Mall Rd,North Dartmouth,G,2747,198,41.64254204,70.9881726,242642.0275,821494.9115,M,86
G587,Stop & Shop,251 Washington St,Attleboro,G,2703,198,41.92280743,71.3572658,211839.6291,852505.4438,M,100
G588,Stop & Shop,265 Chelmsford St,Chelmsford,G,1824,198,42.61167661,71.3347082,213562.4742,929025.0164,M,100
G589,Stop & Shop,337 Great Rd,Bedford,G,1730,198,42.48578421,71.2610906,219642.0823,915054.9941,M,100
G590,Stop & Shop,341 Plymouth St,Halifax,G,2338,198,41.9932393,70.8472747,254082.4229,860525.3051,M,100
G591,Stop & Shop,39 Nathan Ellis Hwy,Mashpee,G,2649,198,41.61824331,70.4908114,284109.2995,819165.7494,M,100
G592,Stop & Shop,40 Furlong Dr,Revere,G,2151,198,42.40070506,71.0015113,241038.6094,905696.9011,M,100
G593,Stop & Shop,50 Independence Way Ste 3,Danvers,G,1923,198,42.54933212,70.9407371,245933.5973,922237.045,M,100
G594,Stop & Shop,541 Lincoln St,Worcester,G,1605,198,42.29534016,71.7723094,177544.3903,893909.2635,M,100
G595,Stop & Shop,57 Main St Ste 1,Westfield,G,1085,198,42.1206531,72.7468061,96903.7567,875223.8405,M,100
G596,Stop & Shop,65 Newport Ave Ste 1,Quincy,G,2171,198,42.27266594,71.0276887,238962.3005,891462.7533,M,100
G597,Stop & Shop,65 Route 6a,Sandwich,G,2563,198,41.7652767,70.5070332,282567.2732,835479.4423,M,100
G598,Stop & Shop,757 Turnpike St,North Andover,G,1845,198,42.66014471,71.1078975,232147.8418,934469.8412,M,100
G599,Stop & Shop,779 McGrath Hwy,Somerville,G,2145,198,42.39177118,71.0859877,234088.8779,904667.3585,M,100
G600,Stop & Shop,8b Allstate Rd,Dorchester,G,2125,198,42.32478592,71.0651042,235846.3043,897235.508,M,100
G601,Stop & Shop,Technology Dr RR 85,Hudson,G,1749,198,42.376246,71.564532,194685.2517,902862.1414,M,63
G602,Stop & Shop,905 Massachusetts Ave,Arlington,G,2476,195,42.41771329,71.164444,227617.6581,907520.5469,M,100
G603,Stop & Shop,155 Harvard St,Brookline,G,2446,187.5,42.33820986,71.1214163,231198.1924,898704.4381,M,100
G604,Stop & Shop,30 Commercial St,Medford,G,2155,187.5,42.40905712,71.088472,233875.0669,906586.4296,M,100
G605,Stop & Shop,N River Plz,Pembroke,G,2359,186,42.10760211,70.7720188,260209.2908,873277.6698,M,100
G606,Stop & Shop,259 Main St,Stoneham,G,2180,180,42.4843603,71.1001797,232872.1392,914946.3608,M,100
G607,Stop & Shop,539 Boston Tpke 571,Shrewsbury,G,1545,180,42.27687375,71.7139568,182351.197,891844.3962,M,100
G608,Stop & Shop,2265 N Hampton St,Holyoke,G,1040,157.5,42.18510145,72.6308051,106589.9914,882247.9552,M,100
G609,Stop & Shop,100 Powdermill Rd Unit 6,Acton,G,1720,150,42.44134442,71.4285338,205879.7823,910093.5982,M,100
G610,Stop & Shop,1025 Truman Hwy,Hyde Park,G,2136,150,42.24262113,71.1264066,230833.4592,888085.195,M,100
G611,Stop & Shop,31 Sparks Ave,Nantucket,G,2554,150,41.27127594,70.0919381,317986.3444,781104.9594,M,100
G612,Stop & Shop,36 New State Hwy,Raynham,G,2767,150,41.9051537,71.0639434,236180.2578,850627.236,M,100
G613,Stop & Shop,45 Beacon,Somerville,G,2143,150,42.37765892,71.105019,232529.1537,903092.391,T,81
G614,Stop & Shop,50 Water St,Vineyard Haven,G,2568,150,41.45465746,70.6012561,275096.2571,800894.6882,M,100
G615,Stop & Shop,711 State Rd,Plymouth,G,2360,150,41.91623794,70.5563042,278284.9566,852198.9376,M,100
G616,Stop & Shop,950 American Legion Hwy,Roslindale,G,2131,150,42.27374511,71.1170221,231592.4547,891545.6737,M,100
G617,Stop & Shop,800 S Franklin St,Holbrook,G,2343,147,42.12876569,71.0089664,240598.751,875488.2682,M,100
G618,Stop & Shop,225 Upper Main St,Edgartown,G,2539,120,41.39324495,70.5253508,281516.3377,794143.8009,M,100
G619,Stop & Shop,278 Washington St,Stoughton,G,2072,120,42.1385868,71.1023973,232868.8472,876538.8668,M,100
G620,Stop & Shop,206 E Washington St,North Attleboro,G,2760,105,41.97104339,71.3321778,213910.1047,857866.7607,M,100
G621,Stop & Shop,290 Turnpike Rd Ste 9a,Westborough,G,1581,105,42.28303809,71.6443669,188092.6612,892517.042,M,100
G622,Stop & Shop,713 E Broadway,Boston,G,2127,60,42.33561147,71.0366529,238184.8436,898450.2971,M,100
G623,Stop & Shop,565 Main St,Walpole,G,2081,45,42.15739836,71.2434644,221200.9319,878583.5831,M,100
G624,Stop & Shop,932 N Montello St,Brockton,G,2301,45,42.1091125,71.0249459,239289.7382,873297.9053,M,100
G625,Stop & Shop,469 Pleasant St,Attleboro,G,2703,37.5,41.95250437,71.2700517,219065.0325,855819.6545,M,100
G626,Stop & Shop,301 Centre St,Jamaica Plain,G,2130,30,42.32286179,71.1037024,232665.8585,897006.2835,M,100
G627,Stop & Shop,3900 Falmouth Rd,Marstons Mills,G,2648,30,41.6478272,70.4251073,289543.6225,822518.1999,M,63
G628,Stop & Shop,460 Blue Hill Ave,Boston,G,2121,30,42.30916138,71.0828232,234394.3111,895492.7262,M,100
G629,Stop & Shop,60 Broadway,Malden,G,2148,30,42.42557633,71.0419719,237692.8431,908440.8392,M,100
W448,"Store Brands Group, Inc",75 Arlington St Ste 5000,Boston,W,2116,,42.22270389,71.8186315,173694.3802,885854.5188,T,66
R3716,Storrowton Tavern,1305 Memorial Ave,West Springfield,R,1089,127.5,42.09302684,72.6190599,107425.9753,872009.1167,M,100
C150,Stow Acres Country Club,58 Randall Rd,Stow,C,1775,12.8,42.41636619,71.526932,197783.3292,907316.9385,M,100
R1296,Stow Food Services,58 Randall Rd,Stow,R,1775,22.5,42.41636619,71.526932,197783.3292,907316.9385,M,100
F707,Stowaway Sweets,154 Atlantic Ave,Marblehead,F,1945,,42.49376235,70.8624847,252406.6725,916109.5477,M,100
R308,Straight Wharf Restaurant,6 Harbor Sq,Nantucket,R,2554,15,41.28385006,70.0970542,317534.7115,782494.3088,M,100
R3144,Strawberry Fair Restaurant,14 Pond St,Norwell,R,2061,60,42.17396211,70.8847928,250829.0835,880574.7857,M,100
R761,Street Crust LLC,7 Wheeling Ave Ste 6,Woburn,R,1801,18,42.49960389,71.1379794,229757.1845,916625.7297,M,100
R1421,Strip T'S Restaurant,93 School St,Watertown,R,2472,25.5,42.36547881,71.1660314,227509.7288,901717.9994,M,100
R3145,Stripers Grille,175 Bridge Rd,Salisbury,R,1952,60,42.82074882,70.8677472,251704.8377,952428.8834,M,100
R2307,Stromberg's Restaurant,2 Bridge St,Salem,R,1970,37.5,42.53752878,70.8869166,250363.3488,920956.3195,M,100
R309,Struck Cafe,727 Oxford St S,Auburn,R,1501,15,42.17215727,71.8458444,171424.9777,880248.9418,M,100
G630,Strums Deli and Meat,502 Westfield Rd,Holyoke,G,1040,15,42.18741359,72.6498324,105021.7985,882525.7598,M,100
R310,Stubbys,8 Steamboat Wharf,Nantucket,R,2554,15,41.28565526,70.0973268,317508.584,782694.4087,M,60
R3707,Student Prince & Fort Rest,8 Fort St,Springfield,R,1103,120,42.10299786,72.5943306,109485.7938,873089.9785,M,100
R2980,Studio Restaurant,51 Rocky Neck Ave,Gloucester,R,1930,52.5,42.6071065,70.6565992,269206.4284,928846.366,M,100
F708,"Stuffed Foods, LLC",14 Jewel Dr,Wilmington,F,1887,,42.52746559,71.1568785,228191.2836,919714.1883,M,100
R311,Sturbridge Bistro,1 MAIN ST,BRIMFIELD,R,1010,15,42.1223667,72.2006185,142067.2178,874898.5903,M,100
W449,Sturbridge Bread Co,139 Main St Ste 1,Sturbridge,W,1566,,42.1324802,71.0400329,238027.9747,875886.5209,T,66
C151,Sturbridge Host Hotel & Conference,366 Main Street,Sturbridge,C,1566,105.1,42.11205359,72.0890562,151284.0204,873683.3825,M,100
IH6,STURDY MEMORIAL HOSPITAL,211 PARK STREET,ATTLEBORO,IH,2703,79.8912,41.94259714,71.2745581,218694.317,854718.2709,M,100
R312,Su Casa,100 CHARLES PARK RD,WEST ROXBURY,R,2132,15,42.27791955,71.1746685,226835.3684,891989.6003,M,100
R1798,Su Chang,373 Lowell St,Peabody,R,1960,30,42.5367608,70.9559155,244695.8817,920832.5649,M,100
R1297,Submarine Galley,74 Brockton Ave,Abington,R,2351,22.5,42.10597128,70.949555,245527.1783,872986.4951,M,100
R1382,Submarine Galley,39 Station St,Hingham,R,2043,24,42.24315331,70.8859394,250679.0228,888259.206,M,100
R1298,Subway,287 Great Rd,Littleton,R,1460,22.5,42.54479793,71.4692678,202524.3064,921583.246,M,100
R1299,Subway,195 W Boylston St,West Boylston,R,1583,22.5,42.3498067,71.785499,176476.9805,899962.7047,M,100
R1383,Subway,27 Washington St,Canton,R,2021,24,42.13931283,71.1488824,229025.7322,876602.6416,M,100
R1384,Subway,388 STATE RD,NORTH DARTMOUTH,R,2747,24,41.640167,70.9956418,242021.3106,821227.4187,M,100
R1385,Subway,532 Newton St,South Hadley,R,1075,24,42.23802618,72.5821372,110684.5475,888073.864,M,100
R1473,Subway,547 W Grove St Unit 2,Middleboro,R,2346,27,41.9005937,70.9551531,245209.8754,850172.6738,M,100
R1474,Subway,3 Danielle St,Norton,R,2766,27,41.9455006,71.1941134,225363.8486,855061.5303,M,100
R1799,Subway,200 Main St Ste B,Stoneham,R,2180,30,42.48846209,71.1001822,232869.8015,915401.9822,M,100
R2308,Subway,522 W Central St,Franklin,R,2038,37.5,42.09048277,71.4210075,206535.0869,871122.2883,M,100
R2309,Subway,1166 E Mountain Rd,Westfield,R,1085,37.5,42.14733289,72.6997202,100838.6281,878131.0879,M,100
R313,Subway,54 Pulaski Blvd,Bellingham,R,2019,15,42.01831496,71.4967145,200272.1215,863103.533,M,100
R314,Subway,24 Shaker Rd,East Longmeadow,R,1028,15,42.06342087,72.5138241,116092.0682,868612.1364,M,100
R315,Subway,3043 Cranberry Hwy,East Wareham,R,2538,15,41.7570733,70.6552067,270255.7978,834435.6202,M,100
R316,Subway,122 Plymouth Ave,Fall River,R,2721,15,41.69757924,71.1481215,229291.0308,827540.2445,M,100
R317,Subway,302 Palmer Ave,Falmouth,R,2540,15,41.5610828,70.6190469,273487.6864,812698.9858,M,100
R318,Subway,457 Dalton Ave Ste 7,Pittsfield,R,1201,15,42.46333288,73.2144066,59008.17964,913950.5752,M,100
R319,Subway,1019 Saint James Ave,Springfield,R,1104,15,42.13638264,72.5691776,111612.6168,876771.4089,M,100
R320,Subway,29 Central St,Winchendon,R,1475,15,42.68149793,72.0483142,155060.0117,936912.4425,M,100
R321,Subway,446 Lincoln St,Worcester,R,1605,15,42.29214,71.780195,176892.9467,893555.9131,M,100
R322,Subway,70 Spy Glass Hill Rd,Yarmouth Port,R,2675,15,41.69184086,70.2608977,303151.1463,827591.7325,M,100
R450,Subway,233 Broad St,Bridgewater,R,2324,16.5,41.99601112,70.9730945,243655.6997,860761.0777,M,100
R451,Subway,536 Eastern Ave APT 6,Fall River,R,2723,16.5,41.6900004,71.1303373,230775.0611,826704.7492,M,100
R452,Subway,663 Union St,Leominster,R,1453,16.5,42.5001083,71.7625463,178419.4958,916651.8238,M,100
R762,Subway,162 Harvard Ave,Allston,R,2134,18,42.35149026,71.1316096,230351.8166,900175.8848,M,100
R763,Subway,4 Main St,Amherst,R,1002,18,42.37565118,72.5197877,116013.1506,903296.1331,M,100
R764,Subway,1199 Main St,Leicester,R,1524,18,42.24512348,71.9149179,165757.3193,888378.9033,M,100
