"attempt","att2","treated_location","treated_state_2"
45,0.0528867609302539,"AZ","RI"
46,0.158461465386461,"AZ","RI"
47,0.0991040012363277,"AZ","RI"
48,0.289043886869957,"AZ","RI"
49,0.176206810178361,"AZ","RI"
50,0.0639786637340312,"AZ","RI"
1,-0.108017305503888,"CO","RI"
2,-0.117351695040222,"CO","RI"
3,-0.0954788309825721,"CO","RI"
4,-0.167206099284704,"CO","RI"
5,-0.0822332605762119,"CO","RI"
6,-0.128561088475439,"CO","RI"
7,-0.135383629537169,"CO","RI"
8,-0.112198733237593,"CO","RI"
9,-0.123691588283419,"CO","RI"
10,-0.130603888549087,"CO","RI"
11,-0.076432422879029,"CO","RI"
12,-0.140042769875538,"CO","RI"
13,-0.157896873012268,"CO","RI"
14,-0.124982750342357,"CO","RI"
15,-0.16007478317842,"CO","RI"
16,-0.180672436298176,"CO","RI"
17,-0.0903192716758449,"CO","RI"
18,-0.110841489259332,"CO","RI"
19,-0.100189905811789,"CO","RI"
20,-0.141847348985535,"CO","RI"
21,-0.0483881907542844,"CO","RI"
22,-0.143986350773758,"CO","RI"
23,-0.119282297253043,"CO","RI"
24,-0.166840326388214,"CO","RI"
25,-0.152122054064406,"CO","RI"
26,-0.109952717274,"CO","RI"
27,-0.0808346453392505,"CO","RI"
28,-0.0996432975443405,"CO","RI"
29,-0.0954058476169166,"CO","RI"
30,-0.172484982335372,"CO","RI"
31,-0.12275653739924,"CO","RI"
32,-0.07624719809558,"CO","RI"
33,-0.0879273671373118,"CO","RI"
34,-0.117527327927,"CO","RI"
35,-0.160214186046755,"CO","RI"
36,-0.134730292559923,"CO","RI"
37,-0.149464945615549,"CO","RI"
38,-0.0785381068468407,"CO","RI"
39,-0.0617521723399124,"CO","RI"
40,-0.150208996313564,"CO","RI"
41,-0.14631495972581,"CO","RI"
42,-0.170838480416991,"CO","RI"
43,-0.184098568316344,"CO","RI"
44,-0.110408128589612,"CO","RI"
45,-0.0907496643505905,"CO","RI"
46,-0.0786913704146088,"CO","RI"
47,-0.120577763098356,"CO","RI"
48,-0.100148680881453,"CO","RI"
49,-0.132379669672675,"CO","RI"
50,-0.168150815625557,"CO","RI"
1,0.0711263647290836,"FL","RI"
2,0.021688922963863,"FL","RI"
3,0.0738580731092336,"FL","RI"
4,0.180241150278108,"FL","RI"
5,0.0605987461036282,"FL","RI"
6,0.0417879308241182,"FL","RI"
7,0.167267044362974,"FL","RI"
8,0.108885626849302,"FL","RI"
9,0.098860290643937,"FL","RI"
10,0.107615131395504,"FL","RI"
11,0.0830059520224697,"FL","RI"
12,0.167771371692303,"FL","RI"
13,0.108826311090449,"FL","RI"
14,0.159630135557707,"FL","RI"
15,0.0931417631826812,"FL","RI"
16,0.134699472876283,"FL","RI"
17,0.0658656865681881,"FL","RI"
18,0.0975041945739904,"FL","RI"
19,0.0729895133738401,"FL","RI"
20,0.118569642018214,"FL","RI"
21,0.128448138103588,"FL","RI"
22,0.12877997555904,"FL","RI"
23,0.046320534798026,"FL","RI"
24,0.146954091305712,"FL","RI"
25,0.214790620677759,"FL","RI"
26,0.145292021108427,"FL","RI"
27,0.0962799699299341,"FL","RI"
28,0.121716265683699,"FL","RI"
29,0.0324533316575665,"FL","RI"
30,0.0516510039015223,"FL","RI"
31,0.140730185106057,"FL","RI"
32,0.0985156066407883,"FL","RI"
33,0.0971308602805974,"FL","RI"
34,0.114073195543396,"FL","RI"
35,0.0987377327599708,"FL","RI"
36,0.118284592437955,"FL","RI"
37,0.0999958487540004,"FL","RI"
38,0.0993230243326369,"FL","RI"
39,0.0492218173764413,"FL","RI"
40,0.089296388492239,"FL","RI"
41,0.156355571639414,"FL","RI"
42,0.0911431966395644,"FL","RI"
43,0.142100777271029,"FL","RI"
44,0.0748703399372217,"FL","RI"
45,0.0760580832759804,"FL","RI"
46,0.0473264823093127,"FL","RI"
47,0.0876599201510328,"FL","RI"
48,0.054953266832408,"FL","RI"
49,0.030016685202125,"FL","RI"
50,0.0846291099314026,"FL","RI"
1,-0.0373419612314931,"GA","RI"
2,-0.070341275084182,"GA","RI"
3,0.00970904525908679,"GA","RI"
4,-0.0346773724942807,"GA","RI"
5,-0.0259110704240847,"GA","RI"
6,-0.0228678780220852,"GA","RI"
7,-0.0611025430230808,"GA","RI"
8,-0.0235225321462612,"GA","RI"
9,-0.0387413587935082,"GA","RI"
10,0.0246569841094104,"GA","RI"
11,-0.0103004295822564,"GA","RI"
12,-0.0436370961927333,"GA","RI"
13,0.0172782891358617,"GA","RI"
14,-0.0195750032065701,"GA","RI"
15,-0.0327727262918296,"GA","RI"
16,0.0188196602697174,"GA","RI"
17,-0.00353856615972288,"GA","RI"
18,-0.0673510104490858,"GA","RI"
19,-0.0638946239145766,"GA","RI"
20,-0.00467251046427902,"GA","RI"
21,0.0279790818455019,"GA","RI"
22,0.00907652361609778,"GA","RI"
23,0.0322059243342231,"GA","RI"
24,-0.0594951754368336,"GA","RI"
25,0.00584890884860074,"GA","RI"
26,-0.0467542638003851,"GA","RI"
27,-0.0343295479897271,"GA","RI"
28,-0.014038201906271,"GA","RI"
29,-0.040091099128535,"GA","RI"
30,-0.00243094083946446,"GA","RI"
31,0.0617628413842424,"GA","RI"
32,-0.0244736222028403,"GA","RI"
33,0.012248857143755,"GA","RI"
34,-0.00054339479338324,"GA","RI"
35,-0.00146249787157617,"GA","RI"
36,-0.0241404499091289,"GA","RI"
37,0.0193577174815065,"GA","RI"
38,0.046301318763318,"GA","RI"
39,-0.084900413228318,"GA","RI"
40,-0.0262572563014906,"GA","RI"
41,-0.0379598769998463,"GA","RI"
42,-0.00275149596009485,"GA","RI"
43,-0.0433233333004059,"GA","RI"
44,-0.0622803653499294,"GA","RI"
45,0.0180935266570531,"GA","RI"
46,-0.0523877562884197,"GA","RI"
47,0.00444850318841097,"GA","RI"
48,0.0498362773334828,"GA","RI"
49,-0.00747366294543776,"GA","RI"
50,-0.00733863855510529,"GA","RI"
1,-0.0144605819382285,"IA","RI"
2,0.00393560171872222,"IA","RI"
3,0.0106395548279095,"IA","RI"
4,0.0510493736008355,"IA","RI"
5,0.00449975157595022,"IA","RI"
6,0.00429015506053238,"IA","RI"
7,-0.0327722496225981,"IA","RI"
8,0.0229206633092374,"IA","RI"
9,0.0530671784367,"IA","RI"
10,0.0156793976838836,"IA","RI"
11,0.0281522969405262,"IA","RI"
12,-0.00734670170196871,"IA","RI"
13,0.0227637830288342,"IA","RI"
14,0.0576405004998535,"IA","RI"
15,0.0206178979556298,"IA","RI"
16,0.00648874413297247,"IA","RI"
17,-0.01571118041516,"IA","RI"
18,-0.0252784228285081,"IA","RI"
19,0.0557007600447476,"IA","RI"
20,0.0677745896567637,"IA","RI"
21,0.00156395400919773,"IA","RI"
22,-0.00189796126239182,"IA","RI"
23,0.0272726479585054,"IA","RI"
24,0.0508088496314095,"IA","RI"
25,0.0298664582973414,"IA","RI"
26,0.0303868330613954,"IA","RI"
27,0.0323892648150707,"IA","RI"
28,0.0131404096968219,"IA","RI"
29,-0.00680992913125593,"IA","RI"
30,0.0496018210225225,"IA","RI"
31,0.049372742380781,"IA","RI"
32,0.0633510272595188,"IA","RI"
33,0.0736684224896059,"IA","RI"
34,0.0393558029823356,"IA","RI"
35,-0.0054659703504503,"IA","RI"
36,0.0575279567792704,"IA","RI"
37,0.0535108054667744,"IA","RI"
38,0.00829814274607272,"IA","RI"
39,0.0261067159099295,"IA","RI"
40,0.0106781540404021,"IA","RI"
41,0.0378677191020963,"IA","RI"
42,0.0390682349660465,"IA","RI"
43,0.112147174260008,"IA","RI"
44,0.0483729402212422,"IA","RI"
45,0.0905061271816848,"IA","RI"
46,-0.00516853226936888,"IA","RI"
47,0.0268774549541781,"IA","RI"
48,0.103540114488608,"IA","RI"
49,0.0591232449568747,"IA","RI"
50,0.0829920883913907,"IA","RI"
1,0.154851008301847,"IL","RI"
2,0.255768789900878,"IL","RI"
3,0.0683358837730313,"IL","RI"
4,0.0851282632084904,"IL","RI"
5,0.0249081632764984,"IL","RI"
6,-0.0296715082566866,"IL","RI"
7,0.116351617561454,"IL","RI"
8,0.196535532553815,"IL","RI"
9,0.100913826405512,"IL","RI"
10,0.0787876530148391,"IL","RI"
11,0.0431774173851224,"IL","RI"
12,0.011974893134827,"IL","RI"
13,0.231802671960344,"IL","RI"
14,0.126783759328526,"IL","RI"
15,0.0927088334730223,"IL","RI"
16,0.0834026848559472,"IL","RI"
17,-0.0616699507057234,"IL","RI"
18,0.246955557564644,"IL","RI"
19,0.0460387376984268,"IL","RI"
20,-0.0726178351620628,"IL","RI"
21,0.148402023038988,"IL","RI"
22,0.148402023038988,"IL","RI"
23,-0.0433967484815577,"IL","RI"
24,0.0108778001838883,"IL","RI"
25,-0.0258579882380842,"IL","RI"
26,0.00438873922250421,"IL","RI"
27,0.192073028844411,"IL","RI"
28,0.105522090454289,"IL","RI"
29,0.112047949669139,"IL","RI"
30,0.0301502142015902,"IL","RI"
31,-0.0432143866392103,"IL","RI"
32,0.0323908923962045,"IL","RI"
33,-0.0360608846501253,"IL","RI"
34,-0.076422421524184,"IL","RI"
35,-0.0307377285049966,"IL","RI"
36,0.0934350675311331,"IL","RI"
37,0.0402459412630082,"IL","RI"
38,0.119851798501261,"IL","RI"
39,0.115505854828649,"IL","RI"
40,0.0278377350067229,"IL","RI"
41,0.134288064609733,"IL","RI"
42,0.0655564967880613,"IL","RI"
43,0.232788799876612,"IL","RI"
44,0.0573066962528671,"IL","RI"
45,0.0711865704862483,"IL","RI"
46,0.184856048376008,"IL","RI"
47,-0.0576156372910198,"IL","RI"
48,-0.0346024422280021,"IL","RI"
49,0.150753091140529,"IL","RI"
50,0.141921421570638,"IL","RI"
1,-0.283263645534433,"IN","RI"
2,-0.292031467893907,"IN","RI"
3,-0.256932148928933,"IN","RI"
4,-0.267469437659386,"IN","RI"
5,-0.297051766131021,"IN","RI"
6,-0.216766129144934,"IN","RI"
7,-0.200850591696532,"IN","RI"
8,-0.227114184831285,"IN","RI"
9,-0.266581912493273,"IN","RI"
10,-0.203061650189585,"IN","RI"
11,-0.215747287366372,"IN","RI"
12,-0.238342067603034,"IN","RI"
13,-0.236324063055696,"IN","RI"
14,-0.231080694280568,"IN","RI"
15,-0.225110641567109,"IN","RI"
16,-0.256757928192365,"IN","RI"
17,-0.322144065905111,"IN","RI"
18,-0.27064126899922,"IN","RI"
19,-0.316984977342013,"IN","RI"
20,-0.316984977342013,"IN","RI"
21,-0.283581109410463,"IN","RI"
22,-0.283581109410463,"IN","RI"
23,-0.305163801852977,"IN","RI"
24,-0.273614801078642,"IN","RI"
25,-0.226902744666969,"IN","RI"
26,-0.30212921787364,"IN","RI"
27,-0.305732882709597,"IN","RI"
28,-0.245869046691428,"IN","RI"
29,-0.293351270117213,"IN","RI"
30,-0.302152577789464,"IN","RI"
31,-0.254478335087003,"IN","RI"
32,-0.196241784650032,"IN","RI"
33,-0.284192032338382,"IN","RI"
34,-0.230085073955021,"IN","RI"
35,-0.270412100409342,"IN","RI"
36,-0.267211919651425,"IN","RI"
37,-0.294927696955255,"IN","RI"
38,-0.265768425654283,"IN","RI"
39,-0.252470335426647,"IN","RI"
40,-0.292358382395204,"IN","RI"
41,-0.276448413865221,"IN","RI"
42,-0.262578541495588,"IN","RI"
43,-0.305399698661865,"IN","RI"
44,-0.273590183146322,"IN","RI"
45,-0.250740337283953,"IN","RI"
46,-0.253306289455354,"IN","RI"
47,-0.27525999287478,"IN","RI"
48,-0.359688152457105,"IN","RI"
49,-0.30769190831825,"IN","RI"
50,-0.266676131173059,"IN","RI"
1,0.336893344472481,"KY","RI"
2,0.299443312652854,"KY","RI"
3,0.190495777518596,"KY","RI"
4,0.391508486023701,"KY","RI"
5,0.217926182612052,"KY","RI"
6,0.359794354753225,"KY","RI"
7,0.353684129280824,"KY","RI"
8,0.304150992703858,"KY","RI"
9,0.359347698502953,"KY","RI"
10,0.344758664864261,"KY","RI"
11,0.342392323403274,"KY","RI"
12,0.318499303194819,"KY","RI"
13,0.347036393109706,"KY","RI"
14,0.244872622492273,"KY","RI"
15,0.366071863135541,"KY","RI"
16,0.398449498900884,"KY","RI"
17,0.296561871050861,"KY","RI"
18,0.222282534986142,"KY","RI"
19,0.338857072369431,"KY","RI"
20,0.379789405757696,"KY","RI"
21,0.272339670069699,"KY","RI"
22,0.299329539098605,"KY","RI"
23,0.328069343233957,"KY","RI"
24,0.250677358892646,"KY","RI"
25,0.273293203823455,"KY","RI"
26,0.325375574862079,"KY","RI"
27,0.366803344349707,"KY","RI"
28,0.379851859757675,"KY","RI"
29,0.215288056729489,"KY","RI"
30,0.323506094948842,"KY","RI"
31,0.326891390971355,"KY","RI"
32,0.403973354781983,"KY","RI"
33,0.398074117302183,"KY","RI"
34,0.293180968359167,"KY","RI"
35,0.343140254057941,"KY","RI"
36,0.41006206716715,"KY","RI"
37,0.264284469217475,"KY","RI"
38,0.29281900949452,"KY","RI"
39,0.422697190068674,"KY","RI"
40,0.327132161780294,"KY","RI"
41,0.318557548293965,"KY","RI"
42,0.321169282407916,"KY","RI"
43,0.271064386321805,"KY","RI"
44,0.317851972302653,"KY","RI"
45,0.243184400545977,"KY","RI"
46,0.368152813403581,"KY","RI"
47,0.237273598799632,"KY","RI"
48,0.380267970376137,"KY","RI"
49,0.23329489020945,"KY","RI"
50,0.326603074064217,"KY","RI"
1,-0.215267661183771,"MD","RI"
2,-0.227680532865519,"MD","RI"
3,-0.205396433760174,"MD","RI"
4,-0.199888328475753,"MD","RI"
5,-0.192128242626769,"MD","RI"
6,-0.222586644294742,"MD","RI"
7,-0.21543155164532,"MD","RI"
8,-0.210064817382758,"MD","RI"
9,-0.22390839832109,"MD","RI"
10,-0.209317967272214,"MD","RI"
11,-0.207932201946859,"MD","RI"
12,-0.231676428422093,"MD","RI"
13,-0.22143201433835,"MD","RI"
14,-0.193121211422342,"MD","RI"
15,-0.198057344222833,"MD","RI"
16,-0.211896976196819,"MD","RI"
17,-0.217048742827015,"MD","RI"
18,-0.205613330345381,"MD","RI"
19,-0.214982839549528,"MD","RI"
20,-0.199135515430048,"MD","RI"
21,-0.208582551491546,"MD","RI"
22,-0.219420352772781,"MD","RI"
23,-0.220643672573711,"MD","RI"
24,-0.230474369195542,"MD","RI"
25,-0.231991271347998,"MD","RI"
26,-0.242026158609186,"MD","RI"
27,-0.238207665238089,"MD","RI"
28,-0.221616987726356,"MD","RI"
29,-0.219300561790195,"MD","RI"
30,-0.238189861911613,"MD","RI"
31,-0.212100424889718,"MD","RI"
32,-0.230966583598826,"MD","RI"
33,-0.206265522299762,"MD","RI"
34,-0.206265522299762,"MD","RI"
35,-0.208875807428395,"MD","RI"
36,-0.208236198833363,"MD","RI"
37,-0.209524508295335,"MD","RI"
38,-0.220252672065617,"MD","RI"
39,-0.198141774533272,"MD","RI"
40,-0.231956108448882,"MD","RI"
41,-0.24745922169883,"MD","RI"
42,-0.216281242541704,"MD","RI"
43,-0.239859394242808,"MD","RI"
44,-0.213491426647673,"MD","RI"
45,-0.231264776031153,"MD","RI"
46,-0.231264776031153,"MD","RI"
47,-0.198276255949612,"MD","RI"
48,-0.240442356017694,"MD","RI"
49,-0.19478597878072,"MD","RI"
50,-0.22484733423839,"MD","RI"
1,-0.0419904252963933,"MI","RI"
2,-0.022037733827322,"MI","RI"
3,-0.0502751226843284,"MI","RI"
4,-0.0596632004434395,"MI","RI"
5,-0.044665443714997,"MI","RI"
6,-0.0227362565130554,"MI","RI"
7,-0.0026583925152102,"MI","RI"
8,0.0308677621774287,"MI","RI"
9,-0.04326393029688,"MI","RI"
10,-0.0578275680344481,"MI","RI"
11,-0.0369003413919095,"MI","RI"
12,-0.163735644842986,"MI","RI"
13,0.0370150647704314,"MI","RI"
14,-0.132442269778645,"MI","RI"
15,-0.0869533334234346,"MI","RI"
16,-0.0123444358954936,"MI","RI"
17,-0.0874324564370009,"MI","RI"
18,-0.0544319213954608,"MI","RI"
19,-0.0528163003550861,"MI","RI"
20,0.0562785124821837,"MI","RI"
21,-0.0183323756148708,"MI","RI"
22,-0.0242071807986664,"MI","RI"
23,-0.0173336081200724,"MI","RI"
24,0.0595942498526095,"MI","RI"
25,0.00401642167090606,"MI","RI"
26,0.00278654948177995,"MI","RI"
27,0.0304702280725178,"MI","RI"
28,0.0252478541837812,"MI","RI"
29,0.0110427807124259,"MI","RI"
30,-0.0110768784605091,"MI","RI"
31,-0.03753946921337,"MI","RI"
32,-0.0317947151040921,"MI","RI"
33,-0.000423745844458437,"MI","RI"
34,0.0407308472252785,"MI","RI"
35,0.0753140315251071,"MI","RI"
36,0.067593994888225,"MI","RI"
37,-0.0685581458917106,"MI","RI"
38,-0.0963450744872947,"MI","RI"
39,-0.0385457365787553,"MI","RI"
40,-0.0851870049408344,"MI","RI"
41,-0.0692434018718507,"MI","RI"
42,-0.0506504363261358,"MI","RI"
43,0.0164561624202247,"MI","RI"
44,-0.0821679209748039,"MI","RI"
45,0.0286248513352629,"MI","RI"
46,-0.0808590583153994,"MI","RI"
47,0.0359644649531051,"MI","RI"
48,0.0637563567062875,"MI","RI"
49,-0.0308620735225995,"MI","RI"
50,0.028136357433564,"MI","RI"
1,-0.036612293558954,"MN","RI"
2,-0.0644988278218332,"MN","RI"
3,-0.0614614696302263,"MN","RI"
4,-0.0262305623446914,"MN","RI"
5,-0.0426294646395272,"MN","RI"
6,-0.0301413139463018,"MN","RI"
7,-0.0786606416742936,"MN","RI"
8,-0.0837603903595572,"MN","RI"
9,-0.0620635036585992,"MN","RI"
10,-0.00937860341423538,"MN","RI"
11,-0.0196014013162373,"MN","RI"
12,-0.0532627836739565,"MN","RI"
13,-0.0400345664832849,"MN","RI"
14,-0.0711657730224464,"MN","RI"
15,-0.0992706601250097,"MN","RI"
16,0.00464823678420688,"MN","RI"
17,-0.0546146506322348,"MN","RI"
18,-0.0788431831082858,"MN","RI"
19,-0.0615239069074504,"MN","RI"
20,-0.0581666392669426,"MN","RI"
21,-0.00495082223303288,"MN","RI"
22,0.000578876577529619,"MN","RI"
23,-0.0250889772731862,"MN","RI"
24,-0.0610802244581615,"MN","RI"
25,-0.0748836714560826,"MN","RI"
26,-0.0566850963103258,"MN","RI"
27,0.0108120049082221,"MN","RI"
28,0.0101900174533847,"MN","RI"
29,0.0217263533301881,"MN","RI"
30,-0.0674809213209781,"MN","RI"
31,-0.0808714658889496,"MN","RI"
32,-0.0971759795782586,"MN","RI"
33,-0.0852508535971215,"MN","RI"
34,0.0447274666258584,"MN","RI"
35,-0.0233406418929719,"MN","RI"
36,-0.0465638119289808,"MN","RI"
37,-0.113785312976481,"MN","RI"
38,0.0156581722475708,"MN","RI"
39,0.0119358224670866,"MN","RI"
40,-0.112257690019287,"MN","RI"
41,-0.0983271870447116,"MN","RI"
42,0.00228841987082385,"MN","RI"
43,-0.00790452313709887,"MN","RI"
44,-0.124658991442251,"MN","RI"
45,-0.0366541492554033,"MN","RI"
46,-0.0619874486987281,"MN","RI"
47,-0.00714424572717866,"MN","RI"
48,-0.00714424572717866,"MN","RI"
49,-0.000116251125459528,"MN","RI"
50,-0.0717005332654018,"MN","RI"
1,-0.0257515285620124,"MO","RI"
2,-0.0796824177664752,"MO","RI"
3,0.0160876306914511,"MO","RI"
4,-0.0115986280525124,"MO","RI"
5,-0.068597176893258,"MO","RI"
6,-0.0252807126112769,"MO","RI"
7,-0.0493189397683544,"MO","RI"
8,-0.0506557167281771,"MO","RI"
9,-0.0700099913170064,"MO","RI"
10,-0.0583613053205122,"MO","RI"
11,-0.0101979985966104,"MO","RI"
12,-0.0557324610716173,"MO","RI"
13,-0.0885423861811992,"MO","RI"
14,-0.000363194926821971,"MO","RI"
15,-0.0124800854434111,"MO","RI"
16,-0.0079257234649828,"MO","RI"
17,0.0128987635519103,"MO","RI"
18,-0.0970414179755854,"MO","RI"
19,-0.0736849289780567,"MO","RI"
20,-0.0736849289780567,"MO","RI"
21,0.0298181985047912,"MO","RI"
22,0.0104763444380693,"MO","RI"
23,-0.121930468202386,"MO","RI"
24,-0.0366088736276272,"MO","RI"
25,-0.0300923533332113,"MO","RI"
26,0.00103997909134276,"MO","RI"
27,0.0387359508506458,"MO","RI"
28,-0.00433081510275596,"MO","RI"
29,-0.0727972814814611,"MO","RI"
30,-0.0672115779404745,"MO","RI"
31,-0.0974727513635447,"MO","RI"
32,-0.138676654577082,"MO","RI"
33,-0.0704649128811391,"MO","RI"
34,0.031528523243187,"MO","RI"
35,-0.100413524380029,"MO","RI"
36,-0.0442135255674795,"MO","RI"
37,-0.0868034852008922,"MO","RI"
38,0.020358557496464,"MO","RI"
39,-0.0103382761862151,"MO","RI"
40,-0.000200319333863603,"MO","RI"
41,-0.0693531641344412,"MO","RI"
42,-0.0404466620590003,"MO","RI"
43,0.0175429324890094,"MO","RI"
44,0.0214159482477373,"MO","RI"
45,0.0158078035960829,"MO","RI"
46,-0.0561437466489319,"MO","RI"
47,0.0206048623485455,"MO","RI"
48,-0.128413796041385,"MO","RI"
49,-0.0966368433876674,"MO","RI"
50,-0.0168434858114799,"MO","RI"
1,-0.0451963691126878,"MS","RI"
2,-0.0132248191236618,"MS","RI"
3,-0.0242634950843471,"MS","RI"
4,-0.00806537643355081,"MS","RI"
5,0.00824611440086345,"MS","RI"
6,-0.0264978808085766,"MS","RI"
7,0.0139651897707964,"MS","RI"
8,0.00078996643775096,"MS","RI"
9,0.0266719012986985,"MS","RI"
10,-0.01868695827541,"MS","RI"
11,0.00473062100098193,"MS","RI"
12,-0.0341840706137391,"MS","RI"
13,0.0289815769988895,"MS","RI"
14,0.011367499827926,"MS","RI"
15,-0.0516032017369741,"MS","RI"
16,0.0165793510976972,"MS","RI"
17,0.00468739725988106,"MS","RI"
18,0.0344772631291847,"MS","RI"
19,0.00475401049073882,"MS","RI"
20,-0.0106585270182583,"MS","RI"
21,-0.0364633067342995,"MS","RI"
22,-0.0168726660590614,"MS","RI"
23,0.034298783019501,"MS","RI"
24,0.0380915978049999,"MS","RI"
25,0.00810460036609902,"MS","RI"
26,-0.00969210071692424,"MS","RI"
27,-0.0141762524348854,"MS","RI"
28,-0.0036475502410722,"MS","RI"
29,0.00571613141820692,"MS","RI"
30,-0.00495136882481921,"MS","RI"
31,0.0213879357611918,"MS","RI"
32,-0.0179309587609946,"MS","RI"
33,-0.0251386152904252,"MS","RI"
34,0.0166918608247413,"MS","RI"
35,-0.0141804322062788,"MS","RI"
36,-0.0141804322062788,"MS","RI"
37,0.0119602347719372,"MS","RI"
38,-0.00696830059049518,"MS","RI"
39,0.00311770068185327,"MS","RI"
40,-0.010593271061987,"MS","RI"
41,0.0069446606893081,"MS","RI"
42,-0.0334875746292367,"MS","RI"
43,-0.0506197814557646,"MS","RI"
44,-0.0289714059747665,"MS","RI"
45,-0.0122554861178748,"MS","RI"
46,0.0142061746268523,"MS","RI"
47,0.00383942317131011,"MS","RI"
48,0.0406708116738758,"MS","RI"
49,-0.0402832707802297,"MS","RI"
50,0.0133136138299444,"MS","RI"
1,0.104578908522147,"NC","RI"
2,0.0485112850579679,"NC","RI"
3,0.0818244414870137,"NC","RI"
4,0.111945396480194,"NC","RI"
5,0.0839375959104261,"NC","RI"
6,0.0973887607899314,"NC","RI"
7,0.0347189902119025,"NC","RI"
8,0.0428712944845537,"NC","RI"
9,0.0500944221425104,"NC","RI"
10,0.0361246617717153,"NC","RI"
11,0.0469980081506051,"NC","RI"
12,0.124160654506809,"NC","RI"
13,0.0230171936445859,"NC","RI"
14,0.0623803915242267,"NC","RI"
15,0.0978868684257412,"NC","RI"
16,0.0697369136591118,"NC","RI"
17,0.0545283956617888,"NC","RI"
18,0.103715353168015,"NC","RI"
19,0.0713467613978404,"NC","RI"
20,0.0232944806500054,"NC","RI"
21,0.106186809561387,"NC","RI"
22,0.0234559067547479,"NC","RI"
23,0.0540418869101654,"NC","RI"
24,0.0496174703814774,"NC","RI"
25,0.0597305903642635,"NC","RI"
26,0.0614106505935399,"NC","RI"
27,0.0542734754734308,"NC","RI"
28,0.0476776660038138,"NC","RI"
29,0.0464370563971224,"NC","RI"
30,0.000780005010187009,"NC","RI"
31,0.0785304118680668,"NC","RI"
32,0.0397876219739924,"NC","RI"
33,0.0554986434294322,"NC","RI"
34,0.0713622467718891,"NC","RI"
35,0.0663771170604274,"NC","RI"
36,0.00311772109540489,"NC","RI"
37,-0.00560430665710466,"NC","RI"
38,0.0842631091755316,"NC","RI"
39,0.0531124077214254,"NC","RI"
40,0.0290257183840206,"NC","RI"
41,0.155279700992147,"NC","RI"
42,0.0648878589010434,"NC","RI"
43,0.0869660803280148,"NC","RI"
44,0.0385494239492843,"NC","RI"
45,0.0228624190644849,"NC","RI"
46,0.110952944341961,"NC","RI"
47,0.051460444116385,"NC","RI"
48,0.0296052305974335,"NC","RI"
49,0.055396769431019,"NC","RI"
50,0.036253515757113,"NC","RI"
1,0.336108919046327,"NJ","RI"
2,0.273729581977772,"NJ","RI"
3,0.329910057218184,"NJ","RI"
4,0.317757662010458,"NJ","RI"
5,0.286779222974345,"NJ","RI"
6,0.33874675105077,"NJ","RI"
7,0.271086144746593,"NJ","RI"
8,0.269278402899612,"NJ","RI"
9,0.274162755005249,"NJ","RI"
10,0.221568660205512,"NJ","RI"
11,0.275942714685656,"NJ","RI"
12,0.303347886980216,"NJ","RI"
13,0.292290399289788,"NJ","RI"
14,0.364141309429575,"NJ","RI"
15,0.418910552298101,"NJ","RI"
16,0.369178314993942,"NJ","RI"
17,0.286651720684211,"NJ","RI"
18,0.320253398534791,"NJ","RI"
19,0.33524307281998,"NJ","RI"
20,0.31144757288574,"NJ","RI"
21,0.398417620078849,"NJ","RI"
22,0.292433823099676,"NJ","RI"
23,0.385589639506284,"NJ","RI"
24,0.335845524220858,"NJ","RI"
