county_name,municipality_name,year,pop
alpine,unincorporated alpine,2013,1164
amador,amador,2013,185
amador,ione,2013,6914
amador,jackson,2013,4704
amador,plymouth,2013,1011
amador,sutter creek,2013,2481
amador,unincorporated amador,2013,22009
butte,biggs,2013,1722
butte,chico,2013,88109
butte,gridley,2013,6840
butte,oroville,2013,15890
butte,paradise,2013,25822
butte,unincorporated butte,2013,83802
calaveras,angels camp,2013,3936
calaveras,unincorporated calaveras,2013,41488
colusa,colusa,2013,6032
colusa,unincorporated colusa,2013,10391
colusa,williams,2013,5275
contra costa,antioch,2013,107544
contra costa,brentwood,2013,54022
contra costa,clayton,2013,11041
contra costa,concord,2013,124732
contra costa,danville,2013,42387
contra costa,el cerrito,2013,23887
contra costa,hercules,2013,24704
contra costa,lafayette,2013,24215
contra costa,martinez,2013,36554
contra costa,moraga,2013,16376
contra costa,oakley,2013,37705
contra costa,orinda,2013,17961
contra costa,pinole,2013,18627
contra costa,pittsburg,2013,66499
contra costa,pleasant hill,2013,33894
contra costa,richmond,2013,106812
contra costa,san pablo,2013,29697
contra costa,san ramon,2013,76459
contra costa,unincorporated contra costa,2013,164471
contra costa,walnut creek,2013,66350
del norte,crescent city,2013,7054
del norte,unincorporated del norte,2013,20738
el dorado,placerville,2013,10310
el dorado,south lake tahoe,2013,20574
el dorado,unincorporated el dorado,2013,149845
fresno,clovis,2013,100559
fresno,coalinga,2013,16695
fresno,firebaugh,2013,7913
fresno,fowler,2013,5726
fresno,fresno,2013,513371
fresno,huron,2013,6836
fresno,kerman,2013,14289
fresno,kingsburg,2013,11742
fresno,mendota,2013,11383
fresno,orange cove,2013,9194
fresno,parlier,2013,14689
fresno,reedley,2013,25200
fresno,san joaquin,2013,4043
fresno,sanger,2013,24794
fresno,selma,2013,23864
fresno,unincorporated fresno,2013,165647
glenn,orland,2013,7604
glenn,unincorporated glenn,2013,14718
glenn,willows,2013,6102
humboldt,arcata,2013,17962
humboldt,blue lake,2013,1280
humboldt,eureka,2013,26705
humboldt,ferndale,2013,1369
humboldt,fortuna,2013,11829
humboldt,rio dell,2013,3337
humboldt,trinidad,2013,344
humboldt,unincorporated humboldt,2013,72195
imperial,brawley,2013,25995
imperial,calexico,2013,39931
imperial,calipatria,2013,7080
imperial,el centro,2013,44215
imperial,holtville,2013,6092
imperial,imperial,2013,16008
imperial,unincorporated imperial,2013,38599
imperial,westmorland,2013,2259
inyo,bishop,2013,3906
inyo,unincorporated inyo,2013,14651
kern,arvin,2013,20364
kern,bakersfield,2013,363128
kern,california city,2013,13555
kern,delano,2013,52186
kern,maricopa,2013,1134
kern,mcfarland,2013,12643
kern,ridgecrest,2013,28204
kern,shafter,2013,16743
kern,taft,2013,8959
kern,tehachapi,2013,13129
kern,unincorporated kern,2013,307766
kern,wasco,2013,25913
kings,avenal,2013,13922
kings,corcoran,2013,23000
kings,hanford,2013,55317
kings,lemoore,2013,24948
kings,unincorporated kings,2013,33311
lake,clearlake,2013,15625
lake,lakeport,2013,4857
lake,unincorporated lake,2013,44281
lassen,susanville,2013,15527
lassen,unincorporated lassen,2013,17268
los angeles,agoura hills,2013,20666
los angeles,alhambra,2013,84476
los angeles,arcadia,2013,56529
los angeles,artesia,2013,16697
los angeles,avalon,2013,3834
los angeles,azusa,2013,47512
los angeles,baldwin park,2013,75944
los angeles,bell,2013,36128
los angeles,bell gardens,2013,42690
los angeles,bellflower,2013,77145
los angeles,beverly hills,2013,34361
los angeles,bradbury,2013,1057
los angeles,burbank,2013,106085
los angeles,calabasas,2013,23863
los angeles,carson,2013,92640
los angeles,cerritos,2013,49245
los angeles,claremont,2013,35780
los angeles,commerce,2013,12991
los angeles,compton,2013,99025
los angeles,covina,2013,48616
los angeles,cudahy,2013,24196
los angeles,culver city,2013,39444
los angeles,diamond bar,2013,56328
los angeles,downey,2013,113028
los angeles,duarte,2013,21704
los angeles,el monte,2013,115487
los angeles,el segundo,2013,16692
los angeles,gardena,2013,60041
los angeles,glendale,2013,195110
los angeles,glendora,2013,51159
los angeles,hawaiian gardens,2013,14518
los angeles,hawthorne,2013,86400
los angeles,hermosa beach,2013,19808
los angeles,hidden hills,2013,1873
los angeles,huntington park,2013,59205
los angeles,industry,2013,436
los angeles,inglewood,2013,112659
los angeles,irwindale,2013,1431
los angeles,la canada flintridge,2013,20583
los angeles,la habra heights,2013,5386
los angeles,la mirada,2013,49216
los angeles,la puente,2013,40343
los angeles,la verne,2013,32170
los angeles,lakewood,2013,80658
los angeles,lancaster,2013,159470
los angeles,lawndale,2013,33316
los angeles,lomita,2013,20438
los angeles,long beach,2013,473818
los angeles,los angeles,2013,3891254
los angeles,lynwood,2013,71306
los angeles,malibu,2013,12812
los angeles,manhattan beach,2013,35543
los angeles,maywood,2013,27885
los angeles,monrovia,2013,37215
los angeles,montebello,2013,63293
los angeles,monterey park,2013,61553
los angeles,norwalk,2013,106744
los angeles,palmdale,2013,156514
los angeles,palos verdes estates,2013,13445
los angeles,paramount,2013,55219
los angeles,pasadena,2013,139477
los angeles,pico rivera,2013,63833
los angeles,pomona,2013,153462
los angeles,rancho palos verdes,2013,42258
los angeles,redondo beach,2013,68053
los angeles,rolling hills,2013,1914
los angeles,rolling hills estates,2013,8090
los angeles,rosemead,2013,54670
los angeles,san dimas,2013,33638
los angeles,san fernando,2013,24157
los angeles,san gabriel,2013,39977
los angeles,san marino,2013,13227
los angeles,santa clarita,2013,206542
los angeles,santa fe springs,2013,16974
los angeles,santa monica,2013,90142
los angeles,sierra madre,2013,10985
los angeles,signal hill,2013,11247
los angeles,south el monte,2013,20310
los angeles,south gate,2013,96036
los angeles,south pasadena,2013,25864
los angeles,temple city,2013,35997
los angeles,torrance,2013,147952
los angeles,unincorporated los angeles,2013,1045429
los angeles,vernon,2013,122
los angeles,walnut,2013,29948
los angeles,west covina,2013,107454
los angeles,west hollywood,2013,34936
los angeles,westlake village,2013,8323
los angeles,whittier,2013,86598
madera,chowchilla,2013,17221
madera,madera,2013,62434
madera,unincorporated madera,2013,71683
marin,belvedere,2013,2094
marin,corte madera,2013,9430
marin,fairfax,2013,7463
marin,larkspur,2013,12014
marin,mill valley,2013,14537
marin,novato,2013,53374
marin,ross,2013,2478
marin,san anselmo,2013,12663
marin,san rafael,2013,59183
marin,sausalito,2013,7113
marin,tiburon,2013,9333
marin,unincorporated marin,2013,67840
mariposa,unincorporated mariposa,2013,18195
mendocino,fort bragg,2013,7326
mendocino,point arena,2013,438
mendocino,ukiah,2013,15887
mendocino,unincorporated mendocino,2013,59575
mendocino,willits,2013,4980
merced,atwater,2013,29472
merced,dos palos,2013,5190
merced,gustine,2013,5623
merced,livingston,2013,13489
merced,los banos,2013,37992
merced,merced,2013,82157
merced,unincorporated merced,2013,90464
modoc,alturas,2013,2852
modoc,unincorporated modoc,2013,6794
mono,mammoth lakes,2013,8214
mono,unincorporated mono,2013,5817
monterey,carmel-by-the-sea,2013,3754
monterey,del rey oaks,2013,1654
monterey,gonzales,2013,8370
monterey,greenfield,2013,16958
monterey,king city,2013,13697
monterey,marina,2013,20229
monterey,monterey,2013,28004
monterey,pacific grove,2013,15223
monterey,salinas,2013,156716
monterey,sand city,2013,343
monterey,seaside,2013,33757
monterey,soledad,2013,25799
monterey,unincorporated monterey,2013,102643
napa,american canyon,2013,20117
napa,calistoga,2013,5167
napa,napa,2013,78400
napa,st. helena,2013,5840
napa,unincorporated napa,2013,26348
napa,yountville,2013,2966
nevada,grass valley,2013,12994
nevada,nevada city,2013,3201
nevada,truckee,2013,15928
nevada,unincorporated nevada,2013,65650
orange,aliso viejo,2013,49812
orange,anaheim,2013,349827
orange,brea,2013,41826
orange,buena park,2013,82485
orange,costa mesa,2013,112899
orange,cypress,2013,48893
orange,dana point,2013,33581
orange,fountain valley,2013,56350
orange,fullerton,2013,139364
orange,garden grove,2013,174680
orange,huntington beach,2013,194769
orange,irvine,2013,232910
orange,la habra,2013,61597
orange,la palma,2013,15851
orange,laguna beach,2013,23016
orange,laguna hills,2013,30818
orange,laguna niguel,2013,63545
orange,laguna woods,2013,16468
orange,lake forest,2013,78693
orange,los alamitos,2013,11711
orange,mission viejo,2013,94202
orange,newport beach,2013,85709
orange,orange,2013,140118
orange,placentia,2013,52179
orange,rancho santa margarita,2013,48884
orange,san clemente,2013,64160
orange,san juan capistrano,2013,35536
orange,santa ana,2013,333558
orange,seal beach,2013,25406
orange,stanton,2013,38997
orange,tustin,2013,78542
orange,unincorporated orange,2013,121160
orange,villa park,2013,5893
orange,westminster,2013,92297
orange,yorba linda,2013,66416
placer,auburn,2013,13897
placer,colfax,2013,2069
placer,lincoln,2013,44795
placer,loomis,2013,6580
placer,rocklin,2013,59436
placer,roseville,2013,125970
placer,unincorporated placer,2013,109558
plumas,portola,2013,2128
plumas,unincorporated plumas,2013,17792
riverside,banning,2013,30380
riverside,beaumont,2013,40701
riverside,blythe,2013,19382
riverside,calimesa,2013,7936
riverside,canyon lake,2013,10617
riverside,cathedral city,2013,52743
riverside,coachella,2013,43210
riverside,corona,2013,158489
riverside,desert hot springs,2013,28363
riverside,eastvale,2013,56928
riverside,hemet,2013,79773
riverside,indian wells,2013,5223
riverside,indio,2013,81441
riverside,jurupa valley,2013,97808
riverside,la quinta,2013,38430
riverside,lake elsinore,2013,56124
riverside,menifee,2013,82476
riverside,moreno valley,2013,198479
riverside,murrieta,2013,106299
riverside,norco,2013,27033
riverside,palm desert,2013,50014
riverside,palm springs,2013,45463
riverside,perris,2013,72002
riverside,rancho mirage,2013,17967
riverside,riverside,2013,312973
riverside,san jacinto,2013,45627
riverside,temecula,2013,105359
riverside,unincorporated riverside,2013,361015
riverside,wildomar,2013,33534
sacramento,citrus heights,2013,84546
sacramento,elk grove,2013,159856
sacramento,folsom,2013,72587
sacramento,galt,2013,24177
sacramento,isleton,2013,806
sacramento,rancho cordova,2013,67469
sacramento,sacramento,2013,477418
sacramento,unincorporated sacramento,2013,565609
san benito,hollister,2013,35717
san benito,san juan bautista,2013,1860
san benito,unincorporated san benito,2013,18421
san bernardino,adelanto,2013,31685
san bernardino,apple valley,2013,71171
san bernardino,barstow,2013,23464
san bernardino,big bear lake,2013,5286
san bernardino,chino,2013,79370
san bernardino,chino hills,2013,75796
san bernardino,colton,2013,52680
san bernardino,fontana,2013,200987
san bernardino,grand terrace,2013,12296
san bernardino,hesperia,2013,91471
san bernardino,highland,2013,53552
san bernardino,loma linda,2013,23428
san bernardino,montclair,2013,37325
san bernardino,needles,2013,5030
san bernardino,ontario,2013,167582
san bernardino,rancho cucamonga,2013,170326
san bernardino,redlands,2013,69443
san bernardino,rialto,2013,102913
san bernardino,san bernardino,2013,215911
san bernardino,twentynine palms,2013,26040
san bernardino,unincorporated san bernardino,2013,300972
san bernardino,upland,2013,74481
san bernardino,victorville,2013,120717
san bernardino,yucaipa,2013,52882
san bernardino,yucca valley,2013,21136
san diego,carlsbad,2013,109497
san diego,chula vista,2013,255607
san diego,coronado,2013,23493
san diego,del mar,2013,4217
san diego,el cajon,2013,102078
san diego,encinitas,2013,61126
san diego,escondido,2013,147726
san diego,imperial beach,2013,27162
san diego,la mesa,2013,59427
san diego,lemon grove,2013,25799
san diego,national city,2013,59417
san diego,oceanside,2013,172379
san diego,poway,2013,49216
san diego,san diego,2013,1344332
san diego,san marcos,2013,87914
san diego,santee,2013,55403
san diego,solana beach,2013,13333
san diego,unincorporated san diego,2013,498120
san diego,vista,2013,97442
san francisco,san francisco,2013,839674
san joaquin,escalon,2013,7203
san joaquin,lathrop,2013,19526
san joaquin,lodi,2013,63788
san joaquin,manteca,2013,72001
san joaquin,ripon,2013,14655
san joaquin,stockton,2013,297637
san joaquin,tracy,2013,85888
san joaquin,unincorporated san joaquin,2013,144041
san luis obispo,arroyo grande,2013,17501
san luis obispo,atascadero,2013,29234
san luis obispo,el paso de robles,2013,30930
san luis obispo,grover city,2013,13345
san luis obispo,morro bay,2013,10380
san luis obispo,pismo beach,2013,7840
san luis obispo,san luis obispo,2013,45710
san luis obispo,unincorporated san luis obispo,2013,118364
san mateo,atherton,2013,7003
san mateo,belmont,2013,26777
san mateo,brisbane,2013,4422
san mateo,burlingame,2013,29673
san mateo,colma,2013,1485
san mateo,daly city,2013,105029
san mateo,east palo alto,2013,29692
san mateo,foster city,2013,31787
san mateo,half moon bay,2013,11685
san mateo,hillsborough,2013,11088
san mateo,menlo park,2013,32605
san mateo,millbrae,2013,22390
san mateo,pacifica,2013,37980
san mateo,portola valley,2013,4554
san mateo,redwood city,2013,81248
san mateo,san bruno,2013,43984
san mateo,san carlos,2013,29283
san mateo,san mateo,2013,99743
san mateo,south san francisco,2013,65691
san mateo,unincorporated san mateo,2013,64203
san mateo,woodside,2013,5477
santa barbara,buellton,2013,4882
santa barbara,carpinteria,2013,13134
santa barbara,goleta,2013,30114
santa barbara,guadalupe,2013,7142
santa barbara,lompoc,2013,43253
santa barbara,santa barbara,2013,91458
santa barbara,santa maria,2013,102412
santa barbara,solvang,2013,5331
santa barbara,unincorporated santa barbara,2013,135347
santa clara,campbell,2013,40277
santa clara,cupertino,2013,59472
santa clara,gilroy,2013,51755
santa clara,los altos,2013,30082
santa clara,los altos hills,2013,8229
santa clara,los gatos,2013,30053
santa clara,milpitas,2013,68058
santa clara,monte sereno,2013,3422
santa clara,morgan hill,2013,39942
santa clara,mountain view,2013,77069
santa clara,palo alto,2013,67192
santa clara,san jose,2013,995609
santa clara,santa clara,2013,121685
santa clara,saratoga,2013,30948
santa clara,sunnyvale,2013,146368
santa clara,unincorporated santa clara,2013,87050
santa cruz,capitola,2013,10152
santa cruz,santa cruz,2013,63334
santa cruz,scotts valley,2013,11796
santa cruz,unincorporated santa cruz,2013,131677
santa cruz,watsonville,2013,52233
shasta,anderson,2013,10209
shasta,redding,2013,90621
shasta,shasta lake,2013,10079
shasta,unincorporated shasta,2013,67521
sierra,loyalton,2013,770
sierra,unincorporated sierra,2013,2445
siskiyou,dorris,2013,949
siskiyou,dunsmuir,2013,1677
siskiyou,etna,2013,738
siskiyou,fort jones,2013,728
siskiyou,montague,2013,1429
siskiyou,mt. shasta,2013,3350
siskiyou,tulelake,2013,982
siskiyou,unincorporated siskiyou,2013,24304
siskiyou,weed,2013,2916
siskiyou,yreka,2013,7752
solano,benicia,2013,26835
solano,dixon,2013,18550
solano,fairfield,2013,109408
solano,rio vista,2013,7654
